ALMA - MARCEAU;2.3009910035;48.864766845
IENA;2.29416201811;48.8647940658
GAMBETTA;2.39874659344;48.8651634349
PARMENTIER;2.37458197;48.8652537861
GALLIENI (PARC DE BAGNOLET);2.41669727286;48.8653353173
ARTS ET METIERS;2.35673675681;48.8655864776
PYRAMIDES;2.33418954197;48.8659067396
REAUMUR - SEBASTOPOL;2.35245974411;48.8660696891
CONCORDE;2.32294341224;48.8662858046
TEMPLE;2.36154153207;48.8666826802
MENILMONTANT;2.38338325046;48.8668000351
BOISSIERE;2.29005883493;48.8669831104
REPUBLIQUE;2.36424799375;48.8670267876
SENTIER;2.34751621328;48.867309475
CHAMPS-ELYSEES – CLEMENCEAU (GRAND PALAIS);2.31354554995;48.8679053449
PELLEPORT;2.40156171274;48.8684401633
BOURSE;2.34072072367;48.8686959778
FRANKLIN D. ROOSEVELT;2.30950515734;48.8686998474
COURONNES;2.38054258599;48.8690911629
STRASBOURG - SAINT-DENIS;2.3546037907;48.8692241717
QUATRE-SEPTEMBRE;2.33621884752;48.8695852435
MADELEINE;2.32627227403;48.869633173
VICTOR HUGO;2.28533509469;48.8697985565
GONCOURT (HOPITAL-SAINT-LOUIS);2.37109483973;48.8699575127
BONNE NOUVELLE;2.35049797186;48.8701642009
OPERA;2.33240740643;48.8704867033
JACQUES BONSERGENT;2.36102746692;48.87080998
PORTE DAUPHINE;2.27708301705;48.8714665781
GRANDS BOULEVARDS;2.34315477308;48.8714977394
KLEBER;2.29352429034;48.8716497691
RICHELIEU - DROUOT;2.33903054672;48.8717866021
GEORGE V;2.30056045125;48.8720238095
SAINT-FARGEAU;2.40451494238;48.8721014421
BELLEVILLE;2.37670214473;48.8723101138
SAINT-PHILIPPE DU ROULE;2.31003834462;48.8724223837
CHATEAU D'EAU;2.35604490767;48.8724249145
CHAUSSEE D'ANTIN - LA FAYETTE;2.33345121858;48.8731092743
MIROMESNIL;2.31460632162;48.8737095277
HAVRE - CAUMARTIN;2.32769540963;48.8737134067
PYRENEES;2.3853162151;48.8738818542
SAINT-AUGUSTIN;2.3213619281;48.8745583847
CHARLES DE GAULLE - ETOILE;2.29556025621;48.8747486507
LE PELETIER;2.34019988439;48.8748743434
JOURDAIN;2.38941503204;48.875111817
SAINT-LAZARE;2.32678520026;48.8754537705
TELEGRAPHE;2.3988675939;48.8754744567
ARGENTINE;2.28932258961;48.8755940499
CADET;2.34412603046;48.8758906819
GARE DE L'EST (VERDUN);2.35788077193;48.8759910648
NOTRE-DAME-DE-LORETTE;2.33788648907;48.8760262116
TRINITE - D'ESTIENNE D'ORVES;2.3325430273;48.8763179623
PLACE DES FETES;2.39305609332;48.8768063892
PORTE DES LILAS;2.40672924554;48.8771105118
POISSONNIERE;2.34929390248;48.8772363191
PORTE MAILLOT (PALAIS DES CONGRES);2.28316224223;48.8775512518
COLONEL FABIEN;2.37081139531;48.8776101874
TERNES;2.29831037512;48.8779727014
SAINT-GEORGES;2.33759508282;48.8784252576
BUTTES CHAUMONT;2.38161451194;48.8785141131
CHATEAU-LANDON;2.36216007192;48.8785656258
EUROPE;2.32226521312;48.8787703685
COURCELLES;2.30352872537;48.8792141342
BOTZARIS;2.38911580738;48.8794817719
LIEGE;2.32702220089;48.8796347607
MAIRIE DES LILAS;2.41647964367;48.879761254
GARE DU NORD;2.35745934659;48.8798501425
PRE SAINT-GERVAIS;2.39894666246;48.8799957944
MONCEAU;2.30945116799;48.8804494561
BOLIVAR;2.37414715384;48.8808212614
VILLIERS;2.31517662622;48.8811500285
LES SABLONS (JARDIN D'ACCLIMATATION);2.27168672105;48.8811915206
LOUIS BLANC;2.36521878185;48.8814047322
DANUBE;2.39344545649;48.8819319987
ROME;2.32127492677;48.8822269008
PIGALLE;2.33708168251;48.8825193856
ANVERS (SACRE-COEUR);2.34413063372;48.8828686476
MALESHERBES;2.30905226455;48.8828919175
JAURES;2.37100144075;48.8831474514
BARBES - ROCHECHOUART;2.34977444365;48.8834361881
PLACE DE CLICHY;2.32783955611;48.8836149922
